Customer ID,Recency,Frequency,Monetary,Average_Order_Value,Average_Basket_Size,Unique_Products,Customer_Lifetime,Purchase_Interval,Transactions_Per_Month,Product_Diversity,Churn
13515,73,6,1265.82,210.97,136.5,64,572,95.33333333333333,0.3146853146853147,0.07814407814407814,0
13516,21,4,1685.26,421.315,278.5,55,397,99.25,0.3022670025188917,0.04937163375224417,0
13517,60,3,2128.42,709.4733333333334,456.3333333333333,125,121,40.333333333333336,0.7438016528925621,0.09130752373995617,0
13518,86,1,627.16,627.16,382.0,36,1,1.0,30.0,0.09424083769633508,0
13519,78,2,343.21,171.605,66.5,19,365,182.5,0.16438356164383564,0.14285714285714285,0
13520,59,11,6606.0,600.5454545454545,289.0,81,664,60.36363636363637,0.49698795180722893,0.025479710600817867,0
13521,1,3,1071.73,357.24333333333334,239.33333333333334,313,9,3.0,10.0,0.435933147632312,0
13522,30,1,125.80000000000001,125.80000000000001,44.0,5,1,1.0,30.0,0.11363636363636363,0
13523,33,6,4534.57,755.7616666666667,331.5,177,370,61.666666666666664,0.48648648648648646,0.0889894419306184,0
13524,41,5,680.1800000000001,136.036,64.8,17,180,36.0,0.8333333333333334,0.05246913580246913,0
13525,15,2,628.78,314.39,197.0,5,234,117.0,0.25641025641025644,0.012690355329949238,0
13526,738,2,1182.0,591.0,955.5,29,1,0.5,60.0,0.015175300889586603,1
13527,34,12,4541.29,378.44083333333333,228.0,266,654,54.5,0.5504587155963303,0.09722222222222222,0
13529,79,2,307.76,153.88,37.0,15,126,63.0,0.47619047619047616,0.20270270270270271,0
13530,634,1,402.97999999999996,402.97999999999996,272.0,18,1,1.0,30.0,0.0661764705882353,1
13531,205,6,1433.07,238.845,82.83333333333333,44,532,88.66666666666667,0.3383458646616541,0.08853118712273642,1
13532,34,1,210.31,210.31,129.0,66,1,1.0,30.0,0.5116279069767442,0
13533,183,3,269.09,89.69666666666666,67.33333333333333,61,85,28.333333333333332,1.0588235294117647,0.30198019801980197,1
13534,2,35,7720.9,220.59714285714284,110.54285714285714,163,518,14.8,2.027027027027027,0.04212974928922202,0
13535,403,1,89.5,89.5,10.0,1,1,1.0,30.0,0.1,1
13536,1,7,3444.39,492.05571428571426,303.7142857142857,91,75,10.714285714285714,2.8,0.04280338664158043,0
13537,426,2,717.85,358.925,168.5,38,27,13.5,2.2222222222222223,0.11275964391691394,1
13538,43,12,3103.13,258.5941666666667,79.91666666666667,105,633,52.75,0.5687203791469194,0.10948905109489052,0
13539,86,7,1569.3600000000001,224.19428571428574,101.42857142857143,69,505,72.14285714285714,0.4158415841584159,0.09718309859154929,0
13540,467,3,632.39,210.79666666666665,63.0,26,189,63.0,0.4761904761904762,0.13756613756613756,1
13541,427,2,785.25,392.625,139.5,10,144,72.0,0.4166666666666667,0.035842293906810034,1
13542,377,17,3959.4900000000002,232.91117647058826,47.294117647058826,98,353,20.764705882352942,1.4447592067988668,0.12189054726368159,1
13543,634,2,1439.6100000000001,719.8050000000001,164.5,37,53,26.5,1.1320754716981132,0.11246200607902736,1
13544,40,6,790.2,131.70000000000002,55.166666666666664,219,606,101.0,0.297029702970297,0.6616314199395771,0
13545,391,2,364.93,182.465,126.0,54,154,77.0,0.3896103896103896,0.21428571428571427,1
13546,12,5,1086.24,217.248,117.4,95,412,82.4,0.3640776699029126,0.16183986371379896,0
13547,408,1,167.08,167.08,79.0,44,1,1.0,30.0,0.5569620253164557,1
13548,96,3,901.44,300.48,186.0,169,376,125.33333333333333,0.2393617021276596,0.30286738351254483,1
13549,26,8,1005.8,125.725,69.25,44,362,45.25,0.6629834254143646,0.07942238267148015,0
13550,383,1,342.55,342.55,430.0,40,1,1.0,30.0,0.09302325581395349,1
13551,319,2,244.2,122.1,18.0,5,347,173.5,0.1729106628242075,0.1388888888888889,1
13552,66,22,6948.92,315.86,119.54545454545455,162,593,26.954545454545453,1.1129848229342327,0.061596958174904945,0
13553,675,1,499.6,499.6,201.0,85,1,1.0,30.0,0.4228855721393035,1
13554,380,7,1629.35,232.7642857142857,82.57142857142857,156,67,9.571428571428571,3.134328358208955,0.2698961937716263,1
13555,74,13,8891.84,683.9876923076923,366.3076923076923,264,616,47.38461538461539,0.6331168831168831,0.05543889122217556,0
13556,429,2,200.82,100.41,67.0,8,7,3.5,8.571428571428571,0.05970149253731343,1
13557,28,13,3032.26,233.25076923076924,184.46153846153845,126,703,54.07692307692308,0.5547652916073968,0.05254378648874062,0
13558,6,4,594.52,148.63,84.5,123,63,15.75,1.9047619047619047,0.363905325443787,0
13559,513,2,990.0,495.0,180.0,1,31,15.5,1.9354838709677418,0.002777777777777778,1
13560,7,1,171.42000000000002,171.42000000000002,63.0,32,1,1.0,30.0,0.5079365079365079,0
13561,216,11,1803.4,163.94545454545457,102.27272727272727,131,434,39.45454545454545,0.7603686635944701,0.11644444444444445,1
13562,82,8,4838.18,604.7725,200.375,88,613,76.625,0.3915171288743883,0.05489706799750468,0
13563,84,2,777.53,388.765,104.5,49,56,28.0,1.0714285714285714,0.23444976076555024,0
13564,144,37,16498.97,445.91810810810813,239.94594594594594,484,594,16.054054054054053,1.8686868686868687,0.05451678305924758,1
13565,19,3,414.8,138.26666666666668,86.66666666666667,45,392,130.66666666666666,0.22959183673469388,0.17307692307692307,0
13566,41,5,1688.6,337.71999999999997,251.4,263,599,119.8,0.25041736227045075,0.2092283214001591,0
13567,428,4,1079.29,269.8225,160.75,180,114,28.5,1.0526315789473684,0.27993779160186627,1
13568,173,1,187.05,187.05,66.0,41,1,1.0,30.0,0.6212121212121212,1
13569,17,4,726.54,181.635,86.25,140,412,103.0,0.29126213592233013,0.4057971014492754,0
13570,243,1,239.49,239.49,161.0,27,1,1.0,30.0,0.16770186335403728,1
13571,13,26,4537.26,174.51000000000002,122.73076923076923,263,719,27.653846153846153,1.0848400556328235,0.08241930429332497,0
13572,206,1,1384.25,1384.25,534.0,32,1,1.0,30.0,0.0599250936329588,1
13573,50,6,904.52,150.75333333333333,107.83333333333333,73,587,97.83333333333333,0.30664395229982966,0.11282843894899536,0
13574,411,1,404.45,404.45,304.0,84,1,1.0,30.0,0.27631578947368424,1
13575,23,5,732.0699999999999,146.414,89.8,41,153,30.6,0.9803921568627452,0.09131403118040089,0
13576,10,28,11202.59,400.09250000000003,160.92857142857142,145,722,25.785714285714285,1.1634349030470914,0.03217931646693298,0
13577,25,11,3489.28,317.20727272727277,151.0,102,700,63.63636363636363,0.4714285714285715,0.061408789885611076,0
13578,409,1,147.66,147.66,127.0,9,1,1.0,30.0,0.07086614173228346,1
13579,15,5,1374.34,274.868,143.6,72,645,129.0,0.23255813953488372,0.10027855153203342,0
13580,406,1,107.75,107.75,45.0,5,1,1.0,30.0,0.1111111111111111,1
13581,309,2,280.53000000000003,140.26500000000001,59.5,32,105,52.5,0.5714285714285714,0.2689075630252101,1
13582,390,2,241.68,120.84,53.0,10,228,114.0,0.2631578947368421,0.09433962264150944,1
13583,156,2,1445.031,722.5155,548.5,93,524,262.0,0.11450381679389314,0.08477666362807658,1
13584,307,3,385.7,128.56666666666666,120.0,74,370,123.33333333333333,0.24324324324324323,0.20555555555555555,1
13585,531,3,684.54,228.17999999999998,462.0,29,208,69.33333333333333,0.43269230769230765,0.020923520923520924,1
13586,541,1,127.28,127.28,38.0,20,1,1.0,30.0,0.5263157894736842,1
13587,64,4,1673.5,418.375,166.0,27,600,150.0,0.2,0.04066265060240964,0
13588,16,9,2478.95,275.43888888888887,289.55555555555554,131,240,26.666666666666668,1.125,0.050268610897927855,0
13589,15,6,1120.74,186.79,48.833333333333336,48,720,120.0,0.25,0.16382252559726962,0
13590,11,18,6336.04,352.0022222222222,292.8333333333333,255,727,40.388888888888886,0.7427785419532325,0.048377916903813316,0
13591,65,7,2093.94,299.13428571428574,121.42857142857143,89,661,94.42857142857143,0.3177004538577912,0.10470588235294118,0
13592,36,4,247.95999999999998,61.989999999999995,21.0,15,229,57.25,0.5240174672489083,0.17857142857142858,0
13593,108,14,5493.29,392.3778571428571,155.0,212,539,38.5,0.7792207792207793,0.09769585253456221,1
13594,53,2,533.32,266.66,198.0,31,433,216.5,0.13856812933025403,0.07828282828282829,0
13595,517,3,784.48,261.49333333333334,113.66666666666667,114,130,43.333333333333336,0.6923076923076924,0.3343108504398827,1
13596,6,2,664.11,332.055,192.0,133,8,4.0,7.5,0.3463541666666667,0
13597,400,2,396.71,198.355,115.5,17,3,1.5,20.0,0.0735930735930736,1
13598,47,5,761.96,152.392,78.6,78,605,121.0,0.24793388429752064,0.1984732824427481,0
13599,1,33,9811.04,297.30424242424243,189.33333333333334,235,738,22.363636363636363,1.3414634146341462,0.03761203585147247,0
13600,312,2,518.42,259.21,299.5,35,322,161.0,0.1863354037267081,0.05843071786310518,1
13601,45,4,1159.99,289.9975,239.25,160,502,125.5,0.2390438247011952,0.1671891327063741,0
13602,65,4,1025.17,256.2925,134.5,49,496,124.0,0.24193548387096772,0.09107806691449814,0
13603,26,1,164.34,164.34,164.0,27,1,1.0,30.0,0.16463414634146342,0
13604,659,1,717.62,717.62,242.0,21,1,1.0,30.0,0.08677685950413223,1
13605,387,2,522.67,261.335,212.5,50,185,92.5,0.3243243243243243,0.11764705882352941,1
13606,29,3,276.75,92.25,92.0,40,283,94.33333333333333,0.31802120141342755,0.14492753623188406,0
13607,40,2,1075.81,537.905,233.0,110,363,181.5,0.1652892561983471,0.23605150214592274,0
13608,541,1,232.05,232.05,110.0,31,1,1.0,30.0,0.2818181818181818,1
13609,593,1,167.35,167.35,19.0,7,1,1.0,30.0,0.3684210526315789,1
13610,12,14,2103.71,150.26500000000001,62.07142857142857,309,692,49.42857142857143,0.6069364161849711,0.35558112773302647,0
13611,89,10,3297.9300000000003,329.793,198.8,170,648,64.8,0.4629629629629629,0.08551307847082495,0
13612,633,1,818.29,818.29,444.0,50,1,1.0,30.0,0.11261261261261261,1
13613,453,5,1039.8500000000001,207.97000000000003,89.0,50,208,41.6,0.7211538461538461,0.11235955056179775,1
13614,24,6,2332.74,388.78999999999996,136.83333333333334,227,528,88.0,0.3409090909090909,0.27649208282582216,0
13615,319,8,6272.53,784.06625,363.75,259,362,45.25,0.6629834254143646,0.08900343642611684,1
13616,568,2,283.85,141.925,86.0,31,123,61.5,0.48780487804878053,0.18023255813953487,1
13617,40,8,1278.75,159.84375,74.125,48,455,56.875,0.5274725274725275,0.08094435075885328,0
13618,174,1,177.34,177.34,246.0,13,1,1.0,30.0,0.052845528455284556,1
13619,545,2,224.94,112.47,39.5,39,130,65.0,0.46153846153846156,0.4936708860759494,1
13620,528,1,112.34,112.34,74.0,5,1,1.0,30.0,0.06756756756756757,1
13621,117,1,213.85,213.85,343.0,19,1,1.0,30.0,0.05539358600583091,1
13622,696,1,658.95,658.95,379.0,32,1,1.0,30.0,0.08443271767810026,1
13623,31,10,2533.06,253.30599999999998,101.0,211,707,70.7,0.4243281471004243,0.2089108910891089,0
13624,388,1,462.08,462.08,820.0,22,1,1.0,30.0,0.026829268292682926,1
13625,597,1,301.26,301.26,144.0,21,1,1.0,30.0,0.14583333333333334,1
13626,253,2,707.04,353.52,199.0,44,127,63.5,0.47244094488188976,0.11055276381909548,1
13627,59,7,2245.9,320.84285714285716,233.14285714285714,118,582,83.14285714285714,0.3608247422680413,0.07230392156862746,0
13628,676,1,310.14,310.14,106.0,16,1,1.0,30.0,0.1509433962264151,1
13629,23,19,13370.86,703.7294736842106,406.42105263157896,28,643,33.8421052631579,0.8864696734059098,0.003626003626003626,0
13630,5,7,2031.78,290.2542857142857,198.71428571428572,51,281,40.142857142857146,0.7473309608540925,0.03666427030913012,0
13631,100,11,3070.42,279.1290909090909,42.45454545454545,6,168,15.272727272727273,1.9642857142857144,0.01284796573875803,1
13632,25,8,3645.81,455.72625,204.125,166,587,73.375,0.4088586030664395,0.10165339865278629,0
13634,33,16,5033.77,314.610625,130.625,269,665,41.5625,0.7218045112781954,0.12870813397129185,0
13635,68,4,2999.16,749.79,471.0,135,672,168.0,0.17857142857142858,0.07165605095541401,0
13636,37,5,949.12,189.824,118.4,57,249,49.8,0.6024096385542168,0.09628378378378379,0
13637,52,3,804.3,268.09999999999997,135.0,79,175,58.333333333333336,0.5142857142857143,0.19506172839506172,0
13638,16,1,122.64,122.64,93.0,8,1,1.0,30.0,0.08602150537634409,0
13639,74,2,1346.27,673.135,498.5,49,363,181.5,0.1652892561983471,0.04914744232698094,0
13640,611,1,405.0,405.0,108.0,4,1,1.0,30.0,0.037037037037037035,1
13641,641,5,1016.47,203.294,219.6,41,94,18.8,1.5957446808510638,0.037340619307832425,1
13642,216,4,472.2,118.05,57.75,93,218,54.5,0.5504587155963303,0.4025974025974026,1
13643,31,10,2156.77,215.677,90.2,71,701,70.1,0.42796005706134094,0.0787139689578714,0
13644,16,4,2624.26,656.065,516.75,144,90,22.5,1.3333333333333333,0.06966618287373004,0
13645,120,1,252.1,252.1,158.0,5,1,1.0,30.0,0.03164556962025317,1
13646,400,2,326.25,163.125,39.5,58,1,0.5,60.0,0.7341772151898734,1
13647,10,8,3041.68,380.21,224.375,98,594,74.25,0.40404040404040403,0.05459610027855153,0
13648,400,8,1764.02,220.5025,120.0,95,338,42.25,0.7100591715976331,0.09895833333333333,1
13649,257,6,1453.68,242.28,130.33333333333334,97,271,45.166666666666664,0.6642066420664207,0.12404092071611253,1
13650,17,10,3288.0,328.8,174.6,127,667,66.7,0.4497751124437781,0.072737686139748,0
13651,35,3,226.85,75.61666666666666,20.666666666666668,14,347,115.66666666666667,0.25936599423631124,0.22580645161290322,0
13652,46,5,2262.05,452.41,291.6,116,607,121.4,0.2471169686985173,0.07956104252400549,0
13653,488,1,152.2,152.2,72.0,9,1,1.0,30.0,0.125,1
13654,43,11,6308.0,573.4545454545455,432.90909090909093,262,695,63.18181818181818,0.4748201438848921,0.05501889962200756,0
13655,114,6,2280.51,380.08500000000004,204.16666666666666,103,478,79.66666666666667,0.37656903765690375,0.08408163265306122,1
13656,165,4,1078.85,269.7125,215.5,81,431,107.75,0.27842227378190254,0.09396751740139211,1
13657,11,2,382.14,191.07,104.5,16,191,95.5,0.31413612565445026,0.07655502392344497,0
13658,10,9,6025.5,669.5,241.22222222222223,164,663,73.66666666666667,0.4072398190045249,0.07554122524182405,0
13659,206,12,4884.68,407.0566666666667,210.58333333333334,224,456,38.0,0.7894736842105263,0.0886426592797784,1
13660,400,1,306.64,306.64,136.0,39,1,1.0,30.0,0.2867647058823529,1
13661,603,1,325.24,325.24,118.0,17,1,1.0,30.0,0.1440677966101695,1
13662,86,11,2233.61,203.05545454545455,106.27272727272727,126,573,52.09090909090909,0.5759162303664921,0.10778443113772455,0
13663,179,5,2047.51,409.502,178.6,87,468,93.6,0.32051282051282054,0.09742441209406495,1
13665,386,3,1711.6599999999999,570.5533333333333,550.6666666666666,97,118,39.333333333333336,0.7627118644067797,0.05871670702179177,1
13666,60,5,127.89999999999999,25.58,10.8,19,676,135.2,0.22189349112426035,0.35185185185185186,0
13667,149,1,299.05,299.05,149.0,82,1,1.0,30.0,0.5503355704697986,1
13668,3,35,12948.48,369.9565714285714,174.17142857142858,411,726,20.742857142857144,1.4462809917355373,0.06742125984251969,0
13669,51,3,413.55,137.85,131.0,13,357,119.0,0.25210084033613445,0.03307888040712468,0
13670,75,1,349.7,349.7,282.0,25,1,1.0,30.0,0.08865248226950355,0
13671,395,1,172.6,172.6,95.0,61,1,1.0,30.0,0.6421052631578947,1
13672,301,3,419.92,139.97333333333333,46.0,13,430,143.33333333333334,0.20930232558139533,0.09420289855072464,1
13673,19,2,387.44,193.72,57.0,47,14,7.0,4.285714285714286,0.41228070175438597,0
13674,433,1,240.68,240.68,102.0,14,1,1.0,30.0,0.13725490196078433,1
13675,151,2,486.82000000000005,243.41000000000003,165.0,25,134,67.0,0.44776119402985076,0.07575757575757576,1
13676,539,2,243.9,121.95,52.0,13,81,40.5,0.7407407407407407,0.125,1
13677,405,2,551.24,275.62,108.5,98,116,58.0,0.5172413793103449,0.45161290322580644,1
13678,152,1,232.6,232.6,924.0,16,1,1.0,30.0,0.017316017316017316,1
13679,494,3,281.26,93.75333333333333,34.0,44,242,80.66666666666667,0.37190082644628103,0.43137254901960786,1
13680,1,12,11419.67,951.6391666666667,437.0,354,734,61.166666666666664,0.4904632152588556,0.06750572082379863,0
13681,18,4,827.83,206.9575,90.0,37,138,34.5,0.8695652173913044,0.10277777777777777,0
13682,187,1,59.5,59.5,10.0,3,1,1.0,30.0,0.3,1
13683,458,1,258.6,258.6,180.0,10,1,1.0,30.0,0.05555555555555555,1
13684,286,4,594.88,148.72,58.5,81,336,84.0,0.35714285714285715,0.34615384615384615,1
13685,3,7,3119.44,445.63428571428574,722.2857142857143,29,58,8.285714285714286,3.6206896551724137,0.005735759493670886,0
13686,183,3,409.04,136.34666666666666,126.0,27,219,73.0,0.4109589041095891,0.07142857142857142,1
13687,438,1,11880.84,11880.84,87167.0,45,1,1.0,30.0,0.0005162504158683906,1
13688,635,1,375.5,375.5,130.0,5,1,1.0,30.0,0.038461538461538464,1
13689,63,2,1259.5,629.75,361.0,6,382,191.0,0.15706806282722513,0.008310249307479225,0
13690,59,1,172.25,172.25,67.0,9,1,1.0,30.0,0.13432835820895522,0
13691,396,1,212.78,212.78,145.0,54,1,1.0,30.0,0.3724137931034483,1
13692,25,5,3114.4,622.88,420.2,83,396,79.2,0.3787878787878788,0.039504997620180865,0
13693,374,9,2011.82,223.53555555555556,97.77777777777777,78,359,39.888888888888886,0.7520891364902507,0.08863636363636364,1
13694,4,143,195640.69,1368.1167132867133,1316.090909090909,896,732,5.118881118881119,5.860655737704918,0.004760867370524067,0
13695,31,16,2770.73,173.170625,111.9375,47,547,34.1875,0.8775137111517367,0.026242322724734785,0
13696,422,3,2020.4,673.4666666666667,184.0,24,245,81.66666666666667,0.3673469387755102,0.043478260869565216,1
13697,39,1,151.29999999999998,151.29999999999998,177.0,12,1,1.0,30.0,0.06779661016949153,0
13698,597,2,451.73,225.865,113.5,31,86,43.0,0.6976744186046512,0.13656387665198239,1
13699,155,2,764.15,382.075,109.5,33,396,198.0,0.15151515151515152,0.1506849315068493,1
13700,26,13,2596.9700000000003,199.7669230769231,214.30769230769232,163,645,49.61538461538461,0.6046511627906976,0.05850681981335248,0
13701,447,1,161.0,161.0,80.0,9,1,1.0,30.0,0.1125,1
13702,446,1,135.18,135.18,74.0,5,1,1.0,30.0,0.06756756756756757,1
13703,318,2,425.56,212.78,64.0,36,97,48.5,0.6185567010309279,0.28125,1
13704,5,9,2308.06,256.4511111111111,170.11111111111111,111,84,9.333333333333334,3.2142857142857144,0.07250163291966036,0
13705,8,7,1717.19,245.31285714285715,129.42857142857142,55,617,88.14285714285714,0.34035656401944897,0.06070640176600441,0
13706,303,2,631.17,315.585,150.5,38,325,162.5,0.1846153846153846,0.12624584717607973,1
13707,267,5,3365.86,673.172,442.0,142,270,54.0,0.5555555555555556,0.06425339366515836,1
13708,271,1,285.33,285.33,301.0,49,1,1.0,30.0,0.16279069767441862,1
13709,4,18,7571.35,420.6305555555556,229.0,296,694,38.55555555555556,0.7780979827089337,0.07180980106744299,0
13710,32,3,509.52,169.84,112.0,13,581,193.66666666666666,0.1549053356282272,0.03869047619047619,0
13711,219,9,1792.26,199.14,91.0,80,506,56.22222222222222,0.5335968379446641,0.09768009768009768,1
13712,247,2,766.42,383.21,564.0,32,365,182.5,0.16438356164383564,0.028368794326241134,1
13713,408,3,740.76,246.92,94.66666666666667,70,175,58.333333333333336,0.5142857142857143,0.24647887323943662,1
13714,465,1,161.35,161.35,50.0,30,1,1.0,30.0,0.6,1
13715,281,17,8153.04,479.5905882352941,282.3529411764706,277,358,21.058823529411764,1.4245810055865922,0.057708333333333334,1
13716,269,1,138.28,138.28,138.0,21,1,1.0,30.0,0.15217391304347827,1
13717,32,8,1763.3,220.4125,268.0,110,454,56.75,0.5286343612334802,0.051305970149253734,0
13718,246,2,306.55,153.275,86.5,9,50,25.0,1.2,0.05202312138728324,1
13719,15,11,2783.08,253.00727272727272,144.36363636363637,194,557,50.63636363636363,0.59245960502693,0.12216624685138538,0
13720,117,4,799.9,199.975,125.25,42,139,34.75,0.8633093525179856,0.08383233532934131,1
13721,36,2,741.54,370.77,256.0,41,359,179.5,0.1671309192200557,0.080078125,0
13722,132,10,5635.41,563.5409999999999,305.9,137,515,51.5,0.5825242718446602,0.04478587773782282,1
13723,217,6,1194.08,199.01333333333332,98.83333333333333,51,395,65.83333333333333,0.4556962025316456,0.08600337268128162,1
13724,637,1,213.01,213.01,130.0,39,1,1.0,30.0,0.3,1
13725,50,8,1980.56,247.57,100.75,95,259,32.375,0.9266409266409267,0.11786600496277916,0
13726,39,2,1079.6599999999999,539.8299999999999,527.0,39,62,31.0,0.9677419354838709,0.03700189753320683,0
13727,29,8,1074.15,134.26875,46.0,74,702,87.75,0.3418803418803419,0.20108695652173914,0
13728,37,16,2855.17,178.448125,79.3125,75,694,43.375,0.69164265129683,0.0591016548463357,0
13729,436,3,724.73,241.57666666666668,139.66666666666666,36,249,83.0,0.36144578313253006,0.08591885441527446,1
13730,136,2,752.6,376.3,244.0,38,26,13.0,2.3076923076923075,0.0778688524590164,1
13731,219,2,610.59,305.295,139.0,36,28,14.0,2.142857142857143,0.12949640287769784,1
13732,28,1,491.86,491.86,498.0,33,1,1.0,30.0,0.06626506024096386,0
13733,411,2,487.03000000000003,243.51500000000001,167.5,28,325,162.5,0.1846153846153846,0.08358208955223881,1
13734,509,4,6695.6900000000005,1673.9225000000001,75.5,24,95,23.75,1.2631578947368423,0.07947019867549669,1
13735,25,13,9762.77,750.9823076923077,318.0769230769231,362,702,54.0,0.5555555555555556,0.0875453446191052,0
13736,5,7,2752.47,393.21,221.28571428571428,325,729,104.14285714285714,0.28806584362139914,0.20981278244028406,0
13737,200,1,339.59999999999997,339.59999999999997,125.0,29,1,1.0,30.0,0.232,1
13738,396,1,434.78000000000003,434.78000000000003,237.0,88,1,1.0,30.0,0.37130801687763715,1
13739,18,2,292.2,146.1,38.0,6,510,255.0,0.11764705882352941,0.07894736842105263,0
13740,241,5,1582.77,316.554,197.4,83,497,99.4,0.30181086519114686,0.08409321175278622,1
13741,72,3,668.4300000000001,222.81000000000003,72.66666666666667,34,146,48.666666666666664,0.6164383561643836,0.1559633027522936,0
13742,17,12,3107.87,258.9891666666667,92.91666666666667,200,304,25.333333333333332,1.1842105263157896,0.17937219730941703,0
13743,3,7,1341.6,191.65714285714284,253.71428571428572,8,257,36.714285714285715,0.8171206225680934,0.0045045045045045045,0
13744,95,2,1080.52,540.26,576.5,54,198,99.0,0.30303030303030304,0.046834345186470075,1
13745,162,2,777.36,388.68,573.0,46,384,192.0,0.15625,0.04013961605584642,1
13746,414,1,176.69,176.69,83.0,9,1,1.0,30.0,0.10843373493975904,1
13747,374,2,169.79999999999998,84.89999999999999,30.0,4,52,26.0,1.1538461538461537,0.06666666666666667,1
13748,96,9,2064.35,229.3722222222222,114.22222222222223,40,643,71.44444444444444,0.41990668740279935,0.038910505836575876,1
13750,54,11,3602.1800000000003,327.4709090909091,124.54545454545455,51,564,51.27272727272727,0.5851063829787234,0.03722627737226277,0
13751,288,1,296.25,296.25,152.0,9,1,1.0,30.0,0.05921052631578947,1
13752,124,7,1579.8300000000002,225.69000000000003,143.57142857142858,75,404,57.714285714285715,0.5198019801980198,0.07462686567164178,1
13753,288,4,2094.57,523.6425,362.5,64,450,112.5,0.26666666666666666,0.044137931034482755,1
13754,152,3,447.05,149.01666666666668,105.0,16,286,95.33333333333333,0.3146853146853147,0.050793650793650794,1
13755,4,9,2108.06,234.2288888888889,138.0,232,60,6.666666666666667,4.5,0.18679549114331723,0
13756,2,23,8655.95,376.3456521739131,223.3913043478261,142,723,31.434782608695652,0.954356846473029,0.027637212923316466,0
13757,675,1,195.55,195.55,54.0,8,1,1.0,30.0,0.14814814814814814,1
13758,12,15,8698.13,579.8753333333333,311.1333333333333,213,728,48.53333333333333,0.6181318681318682,0.045639597171630596,0
13759,33,2,659.4100000000001,329.70500000000004,143.5,24,38,19.0,1.5789473684210527,0.08362369337979095,0
13760,54,5,1363.6399999999999,272.72799999999995,124.6,95,540,108.0,0.2777777777777778,0.15248796147672553,0
13761,50,6,1952.17,325.3616666666667,179.83333333333334,118,607,101.16666666666667,0.29654036243822074,0.10936051899907322,0
13762,219,5,2472.48,494.496,521.6,23,480,96.0,0.3125,0.008819018404907975,1
13763,63,3,5217.4400000000005,1739.1466666666668,1074.6666666666667,50,372,124.0,0.24193548387096772,0.015508684863523574,0
13764,71,6,2919.62,486.6033333333333,347.3333333333333,295,572,95.33333333333333,0.3146853146853147,0.14155470249520152,0
13765,653,1,352.821,352.821,297.0,17,1,1.0,30.0,0.05723905723905724,1
13766,495,1,190.35,190.35,137.0,16,1,1.0,30.0,0.11678832116788321,1
13767,2,73,33903.57,464.43246575342465,199.93150684931507,117,737,10.095890410958905,2.971506105834464,0.008016443987667009,0
13768,727,2,875.97,437.985,186.5,30,5,2.5,12.0,0.08042895442359249,1
13769,2,20,5478.12,273.906,122.6,121,722,36.1,0.8310249307479225,0.04934747145187602,0
13770,422,4,785.37,196.3425,117.0,48,309,77.25,0.3883495145631068,0.10256410256410256,1
13771,64,9,5728.82,636.5355555555556,348.8888888888889,182,589,65.44444444444444,0.45840407470288624,0.05796178343949045,0
13772,34,8,3100.02,387.5025,180.75,394,621,77.625,0.3864734299516908,0.27247579529737204,0
13773,397,2,301.54,150.77,87.0,19,264,132.0,0.22727272727272727,0.10919540229885058,1
13774,82,1,345.0,345.0,192.0,22,1,1.0,30.0,0.11458333333333333,0
13775,591,1,1049.66,1049.66,455.0,63,1,1.0,30.0,0.13846153846153847,1
13776,428,2,623.98,311.99,1.0,1,1,0.5,60.0,0.5,1
13777,1,61,49638.26,813.7419672131148,380.1639344262295,44,738,12.098360655737705,2.4796747967479673,0.0018973695558430358,0
13778,103,4,1124.49,281.1225,127.75,33,463,115.75,0.25917926565874727,0.06457925636007827,1
13779,516,1,161.13,161.13,53.0,27,1,1.0,30.0,0.5094339622641509,1
13780,7,3,732.07,244.02333333333334,159.66666666666666,90,400,133.33333333333334,0.22499999999999998,0.18789144050104384,0
13781,251,3,778.83,259.61,100.0,56,471,157.0,0.1910828025477707,0.18666666666666668,1
13782,13,13,1786.08,137.39076923076922,49.46153846153846,187,721,55.46153846153846,0.5409153952843273,0.29082426127527217,0
13783,488,4,1542.09,385.5225,859.25,4,186,46.5,0.6451612903225806,0.0011638056444573757,1
13784,10,14,2910.23,207.87357142857144,201.92857142857142,13,441,31.5,0.9523809523809524,0.004598514326140785,0
13785,429,4,542.49,135.6225,37.75,26,32,8.0,3.75,0.17218543046357615,1
13786,367,6,3127.99,521.3316666666666,252.5,80,369,61.5,0.4878048780487805,0.052805280528052806,1
13787,76,6,1222.5,203.75,166.33333333333334,71,620,103.33333333333333,0.29032258064516125,0.07114228456913828,0
13788,505,1,3.75,3.75,1.0,1,1,1.0,30.0,1.0,1
13789,388,1,239.45999999999998,239.45999999999998,258.0,18,1,1.0,30.0,0.06976744186046512,1
13790,4,1,348.8,348.8,748.0,45,1,1.0,30.0,0.06016042780748663,0
13791,128,2,1516.0,758.0,600.0,7,41,20.5,1.4634146341463414,0.005833333333333334,1
13792,66,3,383.95,127.98333333333333,52.0,23,357,119.0,0.25210084033613445,0.14743589743589744,0
13793,647,1,96.0,96.0,52.0,7,1,1.0,30.0,0.1346153846153846,1
13794,547,1,126.03,126.03,63.0,9,1,1.0,30.0,0.14285714285714285,1
13795,388,4,836.3,209.075,312.5,23,250,62.5,0.48,0.0184,1
13796,499,1,289.7,289.7,218.0,22,1,1.0,30.0,0.10091743119266056,1
